,name,link,class
1891,Правовое обеспечение безопасности ТЭК,https://vk.com/pobtekgubkin?trackcode=c555ead35FBgqt4XB5NuuoAkLee7cEwu2yYokmErzauk1m2-8Tc,4
1892,НАЦИОНАЛЬНЫЕ ПРОЕКТЫ РОССИИ,https://vk.com/public199721348?trackcode=70b51ae5mE9WjF6mkgz-Cw7enGfOiQeac18JLepDDq94KjRFBCE,4
1893,"Национальный центр помощи детям Заб.край,гЧита",https://vk.com/club216119213?trackcode=e0f621aep4LUAauOlpJhqCD6ssWqbtSWu8nAKhsUUhCZyIzG0sQ,4
1894,Корпоративная защита от внутренних угроз,https://vk.com/iswsr?trackcode=a4aca77fTI8TZg_iflqXxAKzlJwTszG1MXFjwlIQZ5r46qWcN3I,4
1895,Экскурсии для школьников из Самары,https://vk.com/event217127508?trackcode=a9eaf02cXmmOUeiu73mYFBc_lUqYblIW7BOXE_PS2KwEAktUMy0,4
1896,Студенческий Добровольческий Центр ИПНБ,https://vk.com/ilns_volunteer?trackcode=dba5b36e2s-F9utPm42AQy6BmxLCB_8PVuXIZU6eSCsrOTIueKU,4
1897,Национальная безопасность РФ,https://vk.com/scrf_gov_ru?trackcode=f858bbcdcPh613wjWZaGQ7GRD9wVv0_yRDAEjiNxVk1dxpM_7kE,4
1898,Национальная Безопасность,https://vk.com/club101424448?trackcode=98cd7a2deW-2Bm4vQdYRRrbUyPGZWRSKr1icGm23QimE6LoRO6M,4
1899,ШКОЛА КУРАТОРОВ || ИПНБ 2023,https://vk.com/curatorsschool_ilns?trackcode=a6fa166bmXRQgk25ea7wXTiT7C1hUCyCb1k-n2Xfw3rQmcOPf1w,4
1900,Арзамасская межрайонная ветеринарная лаборатория,https://vk.com/arvetlab?trackcode=6e99a63cH1ZoQ9aHxuNzqC0nnWYRyxsqMesKnkvYqDIMVAEVny4,4
1901,Национальный институт качества Росздравнадзора,https://vk.com/nqi_russia?trackcode=50394f98sXOrHF6AzweW1BX5WB_Op7IDaoaRMRQGJLIuEH7CXB4,4
1902,Национальная безопасность,https://vk.com/club193271144?trackcode=e13527c0ATsGyA8KdJBx7EYsfAPb40DlyG9StElYz3E8DtTDyVc,4
1903,Национальная безопасность,https://vk.com/club130061883?trackcode=116ca8a7cYFaSIg30gUc6TtlGw1uryELSiKbltnpAXhEnMF-KxI,4
1904,Северная ходьба в Нижегородской области,https://vk.com/active_groupnn?trackcode=ff382db1MZwwXCA4WpS_VSptloj1Gr1EAcc0cp9Y7QOEda1_Fh4,4
1905,Дороги Республики Ингушетия,https://vk.com/bkadingushetiarebublic?trackcode=13f201495cMGaCyqRA_P1iMZHx92k6dhRi3zEXaHZLHL0P_ojAs,4
1906,Андрей Савиных - депутат Палаты представителей,https://vk.com/andrei_savinykh?trackcode=96ec3c338XGrQ8h4L51BU_8hvQL2Pgd5Z7IwOjemxZflJ1V7vnk,4
1907,Дороги Еврейской автономной области,https://vk.com/bkadeao?trackcode=36c47227luXj3WmT08vt0uBTMQak3VWlg7mO7riIa45n3swvYu4,4
1908,Новая ёлка,https://vk.com/clubnovoelka?trackcode=ecea62c3nsF_ODGwshSeU-duxfgHe4Jft3UOBd_YGCoXVjyikOE,4
1909,Отдел реализации молодежной политики,https://vk.com/uvr_ormp?trackcode=e4c2ea35IUwm4M1aWulHWSvdDM-vs0g4gmvZ3MQFrUA0cxDKm3Y,4
1910,"Премия ""ЭКОТЕХ-ЛИДЕР""",https://vk.com/ecotech_leader?trackcode=835af0faCTLqgT_XsFl-A5OmlPEn3Umhm0bqbe2udiK-bGHTcB0,4
1911,Центр помощи детям в Севастополе и Крыму,https://vk.com/centr_pomoshi_detyam?trackcode=4f8713952hPA7HuAaDv_RbCdpdt85FxrPpgez2sBKkGxNf1iU2M,4
1912,ГардИнфо,https://vk.com/public185229227?trackcode=3d6ca54eeu-PoODQyNiog4PYeqwqSteb5kCRVX8fQluLvsZPjsY,4
1913,Авторские туры и отдых в Дагестане | Оля Юдина,https://vk.com/olyaudina?trackcode=d0dafbc8F8WOAm16KIvzpH29bAkS_-_gtK745XnutaQMUKOt1yg,4
1914,Якутский Республиканский Мониторинговый Центр По,https://vk.com/infocentr14?trackcode=606ca299hZsqK15RzO9koKTuNtg5RAFrJemNP5X4mqiCP9Xbkn4,4
1915,Росгвардия России,https://vk.com/news_rosguard_gov_ru?trackcode=6e794d78cGJGXhywvi6F0e3k7RbkTvRDh0tBvI-ceHu7k-nEGh4,4
1916,Транспортная стратегия - XXI век,https://vk.com/sovstrat?trackcode=036a52f2VgOQ6v0vWIvCnqQhBj63yBrhZDdNOLReO5rbPp9AKLE,4
1917,горящий куст,https://vk.com/gorit_chtoto?trackcode=dd6998c8pYr1r0DXWoc4HLXf0_USM-cBWTz6tWpiQ5FRQ8o2Ecw,4
1918,"Центр ""Точка роста"" МБОУ Капыревщинская СШ",https://vk.com/tochka_rosta.kap_school?trackcode=b87be54bhS1CJHYdv2IxmWB113NBLyfTfdS3iIwEQc7i8_nTWmI,4
1919,Дороги Чукотского автономного округа,https://vk.com/bkadchukotka?trackcode=96dcf88brA5xPO6soMZWe0JbT1yIEjhq6ldlw9M19nWOkWA8NeM,4
1920,Екатерина Мизулина,https://vk.com/ekmizulina?trackcode=2f4ec0d2aNbWhc3Nq-xs4uPzhpKtkMLQZce2UdBrPbc71eEwySY,4
1921,Национальная безопасность БГУ | ИГПНБ,https://vk.com/igpnb_bgu?trackcode=e15e5065VDLPRK2NrVzkcX7IHWR0gOfrQ1W5e94u9oYFX0ullOg,4
1922,Национальная Безопасность!,https://vk.com/nationalbez?trackcode=68f7c326ed52yXQrN27PrcsHAtEMn1GM9Godc_VnyGKHtZl0_TU,4
1923,Национальная безопасность России МГИМО МИД РФ,https://vk.com/mnizmgimo?trackcode=04b8634dHJKu8S8VJCtG6qkARudh4fSfyW1UCFKDMWpNSGY2-g8,4
1924,Национальная безопасность в России,https://vk.com/club157287062?trackcode=c9467013FS-1skMXtH9dxSv8c0dTaq1SMLaJwSKM2tA16Kcep9E,4
1925,"АНО ИАЦ ""Национальная безопасность и наука""",https://vk.com/bezopasnostandnayka?trackcode=7e1cb526-woLUlWPxX9qTyVt6XDVNQHN4upHZ6SSBQlvQfMXNbk,4
1926,4 курс _ ДО_2019_Национальная безопасность,https://vk.com/club193086479?trackcode=17d3e55diAWlAjh9zm3hqVhyJ1m2dQP-S716ZJ1MgU8j18Vj2TA,4
1927,Национальная ассоциация телохранителей России,https://vk.com/hqnastrussia?trackcode=3b815d9fq3syaIiOu5I29kSVRDqq-ulYKCJ9Ddy1-frHjpkgWds,4
1928,КУВО ГО защита населения и пожарная безопасность,https://vk.com/public217116541?trackcode=1335d6d1kDhT_jlWtQ--9jFnhlVKZb_mNzCH-sKP1Te9oG6BANs,4
1929,1 курс _ ДО_ Национальная безопасность 2022,https://vk.com/club215648564?trackcode=e04ded08F9tapDTivLuWh_OILQIld1n-CBn9OCFWS8BntkeO6xc,4
1930,Агент национальной безопасности,https://vk.com/agent_nikolaev001?trackcode=4644bfb3PgNHKiq011m4R6L71YbEwCcCxB1Itj6HclR3ezFoup8,4
1931,"""Агент национальной безопасности""",https://vk.com/club9667036?trackcode=41f7432b0b9qbTbbfu59NYWneYRzI_0AeE5rUk4yiBh9pAqn4-c,4
1932,Национальная ассоциация зимнего содержания дорог,https://vk.com/roszimdor?trackcode=3306d215-67cFq-v-Ob8jKvGzv2pky8-0SHgYj817MWE_3Z6-r8,4
1933,Правовое обеспечение национальной безопасности,https://vk.com/nazbez_urfu?trackcode=1c73482bYSs9jBHkF2u_Gnkuip7yCplgmH2tbNZPvTC9GpVNptQ,4
1934,Путешествие в страну безопасности,https://vk.com/public211219708?trackcode=2216f0820kPF-0M_xR_ZeHSoX2uDqrbQ0hyRqRgjhfBhuJZr8HQ,4
1935,2 курс_ДО_2021_Национальная безопасность,https://vk.com/club206836613?trackcode=54ebed2aqCg6wRdYblwFnQxcOzXlgOfnWQ5U0-9jzlSMnJkrtCk,4
1936,Духовные аспекты национальной безопасности,https://vk.com/duhaspekt74?trackcode=a495e6ae6VVjgtRW4HYmXptCYzNBDeqvZa4Wr06ffE4SmwWDczY,4
1937,Национальный центр - Тюменская область,https://vk.com/public211642102?trackcode=d08aa3d4o3Qt8JShADYYYh7eR11hsOZpZYsTNo71Nz40tfOzICs,4
1938,Правовое обеспечение национальной безопасности,https://vk.com/club207609753?trackcode=2911559c-e1KUMbVvk5FNFqV81HuFzP15ai25bU8i1eAD7Ob3Q4,4
1939,Совет безопасности,https://vk.com/public195048996?trackcode=d7f8e220jLRHApEAr1uz3DD1oi_-FCYqExTgJ-eH3Gi23vKOgHs,4
1940,Национальный центр помощи - Воронежская область,https://vk.com/findchild36?trackcode=f4472492yHHJCOSryoLDEQbQQooGm_27swvTbAx9E2nS3E3Qkns,4
1941,Туры по Дагестану с местным гидом | Chalda Tour,https://vk.com/chalda.tour?trackcode=297dd1943FWvtOPlZ5qHhq7vTzuuqB99xOLOVYE83_G3JGOdy50,4
1942,Национальный центр | Белгородская область,https://vk.com/club216460293?trackcode=bd21c7a5q8M5EnCuMopLPukUgp067D6H-QObm4KnRg36Ot0IB-4,4
1943,Национальный центр помощи детям Республика Коми,https://vk.com/public213123028?trackcode=9e9b42a2_IX6acBrg-GbDDGLJa9sAuTOV3ZcOjTHfCV2pdonL1c,4
1944,"Проект ""Мой мобильный наставник""",https://vk.com/mobnastavnik?trackcode=485d899bQ0WYoN-w5F2hROAM7xmqVnKYTJvrRIMZMN3ZWPJ-LGs,4
1945,Национальный форум ИБ «Инфофорум»,https://vk.com/clubinfoforum?trackcode=5b4ef5efJe7_03PN552vm6TpTqbs6BLHdUvE6NXP3J91rxx0gkc,4
1946,ES 2.0,https://vk.com/secondstagees?trackcode=e2cce337EJr4bJaDy4bTkxyYS4vtTosUkI7RnpON9GiaNPjqwsc,4
1947,Студенческое научное общество ИПиНБ ТГУ,https://vk.com/lawtsu_sno?trackcode=22ae809ebf-uaeO3FQpQUCa7JxgdmscqnVVv0UqTgkcLxbZaFys,4
1948,Национальный научный центр Фармаконадзора,https://vk.com/drugsafety?trackcode=f4cc4588agZIIP8lKOn1r7gWSRg99NIyWG9a6eMpnW1qeLp6pCA,4
1949,"Центр инфо безопасности ""Крым - родной дом""",https://vk.com/public164594495?trackcode=fe1af961MngbAN1R4P2H-o90_HmYqxIDNZvAYZWKJr9IOzVHBds,4
1950,Волонтерская Рота Боевого Братства | Севастополь,https://vk.com/sevastopolvr?trackcode=f1b80fbeKeKqiCyvs6Jf51GJgQStx0LI17pxzqHw9vI4LRslAIE,4
1951,Правовое обеспечение безопасности ТЭК,https://vk.com/pobtekgubkin?trackcode=c555ead35FBgqt4XB5NuuoAkLee7cEwu2yYokmErzauk1m2-8Tc,4
1952,НАЦИОНАЛЬНЫЕ ПРОЕКТЫ РОССИИ,https://vk.com/public199721348?trackcode=70b51ae5mE9WjF6mkgz-Cw7enGfOiQeac18JLepDDq94KjRFBCE,4
1953,"Национальный центр помощи детям Заб.край,гЧита",https://vk.com/club216119213?trackcode=e0f621aep4LUAauOlpJhqCD6ssWqbtSWu8nAKhsUUhCZyIzG0sQ,4
1954,Корпоративная защита от внутренних угроз,https://vk.com/iswsr?trackcode=a4aca77fTI8TZg_iflqXxAKzlJwTszG1MXFjwlIQZ5r46qWcN3I,4
1955,Экскурсии для школьников из Самары,https://vk.com/event217127508?trackcode=a9eaf02cXmmOUeiu73mYFBc_lUqYblIW7BOXE_PS2KwEAktUMy0,4
1956,Студенческий Добровольческий Центр ИПНБ,https://vk.com/ilns_volunteer?trackcode=dba5b36e2s-F9utPm42AQy6BmxLCB_8PVuXIZU6eSCsrOTIueKU,4
1957,Национальная безопасность РФ,https://vk.com/scrf_gov_ru?trackcode=f858bbcdcPh613wjWZaGQ7GRD9wVv0_yRDAEjiNxVk1dxpM_7kE,4
1958,Национальная Безопасность,https://vk.com/club101424448?trackcode=98cd7a2deW-2Bm4vQdYRRrbUyPGZWRSKr1icGm23QimE6LoRO6M,4
1959,ШКОЛА КУРАТОРОВ || ИПНБ 2023,https://vk.com/curatorsschool_ilns?trackcode=a6fa166bmXRQgk25ea7wXTiT7C1hUCyCb1k-n2Xfw3rQmcOPf1w,4
1960,Арзамасская межрайонная ветеринарная лаборатория,https://vk.com/arvetlab?trackcode=6e99a63cH1ZoQ9aHxuNzqC0nnWYRyxsqMesKnkvYqDIMVAEVny4,4
1961,Национальный институт качества Росздравнадзора,https://vk.com/nqi_russia?trackcode=50394f98sXOrHF6AzweW1BX5WB_Op7IDaoaRMRQGJLIuEH7CXB4,4
1962,Национальная безопасность,https://vk.com/club193271144?trackcode=e13527c0ATsGyA8KdJBx7EYsfAPb40DlyG9StElYz3E8DtTDyVc,4
1963,Национальная безопасность,https://vk.com/club130061883?trackcode=116ca8a7cYFaSIg30gUc6TtlGw1uryELSiKbltnpAXhEnMF-KxI,4
1964,Северная ходьба в Нижегородской области,https://vk.com/active_groupnn?trackcode=ff382db1MZwwXCA4WpS_VSptloj1Gr1EAcc0cp9Y7QOEda1_Fh4,4
1965,Дороги Республики Ингушетия,https://vk.com/bkadingushetiarebublic?trackcode=13f201495cMGaCyqRA_P1iMZHx92k6dhRi3zEXaHZLHL0P_ojAs,4
1966,Андрей Савиных - депутат Палаты представителей,https://vk.com/andrei_savinykh?trackcode=96ec3c338XGrQ8h4L51BU_8hvQL2Pgd5Z7IwOjemxZflJ1V7vnk,4
1967,Дороги Еврейской автономной области,https://vk.com/bkadeao?trackcode=36c47227luXj3WmT08vt0uBTMQak3VWlg7mO7riIa45n3swvYu4,4
1968,Новая ёлка,https://vk.com/clubnovoelka?trackcode=ecea62c3nsF_ODGwshSeU-duxfgHe4Jft3UOBd_YGCoXVjyikOE,4
1969,Отдел реализации молодежной политики,https://vk.com/uvr_ormp?trackcode=e4c2ea35IUwm4M1aWulHWSvdDM-vs0g4gmvZ3MQFrUA0cxDKm3Y,4
1970,"Премия ""ЭКОТЕХ-ЛИДЕР""",https://vk.com/ecotech_leader?trackcode=835af0faCTLqgT_XsFl-A5OmlPEn3Umhm0bqbe2udiK-bGHTcB0,4
1971,Центр помощи детям в Севастополе и Крыму,https://vk.com/centr_pomoshi_detyam?trackcode=4f8713952hPA7HuAaDv_RbCdpdt85FxrPpgez2sBKkGxNf1iU2M,4
1972,ГардИнфо,https://vk.com/public185229227?trackcode=3d6ca54eeu-PoODQyNiog4PYeqwqSteb5kCRVX8fQluLvsZPjsY,4
1973,Авторские туры и отдых в Дагестане | Оля Юдина,https://vk.com/olyaudina?trackcode=d0dafbc8F8WOAm16KIvzpH29bAkS_-_gtK745XnutaQMUKOt1yg,4
1974,Якутский Республиканский Мониторинговый Центр По,https://vk.com/infocentr14?trackcode=606ca299hZsqK15RzO9koKTuNtg5RAFrJemNP5X4mqiCP9Xbkn4,4
1975,Росгвардия России,https://vk.com/news_rosguard_gov_ru?trackcode=6e794d78cGJGXhywvi6F0e3k7RbkTvRDh0tBvI-ceHu7k-nEGh4,4
1976,Транспортная стратегия - XXI век,https://vk.com/sovstrat?trackcode=036a52f2VgOQ6v0vWIvCnqQhBj63yBrhZDdNOLReO5rbPp9AKLE,4
1977,горящий куст,https://vk.com/gorit_chtoto?trackcode=dd6998c8pYr1r0DXWoc4HLXf0_USM-cBWTz6tWpiQ5FRQ8o2Ecw,4
1978,"Центр ""Точка роста"" МБОУ Капыревщинская СШ",https://vk.com/tochka_rosta.kap_school?trackcode=b87be54bhS1CJHYdv2IxmWB113NBLyfTfdS3iIwEQc7i8_nTWmI,4
1979,Дороги Чукотского автономного округа,https://vk.com/bkadchukotka?trackcode=96dcf88brA5xPO6soMZWe0JbT1yIEjhq6ldlw9M19nWOkWA8NeM,4
1980,Волонтёрская Рота | ЛНР,https://vk.com/rotalnr?trackcode=1ff4c348neR6vVWgOufC1UhGpfEXXYjpH5SWQy-UAvaTajTLsKA,4
1981,Трибунал - мы знаем все,https://vk.com/tribynal_ru?trackcode=281cedfafOhk6Knf4MfzFJCaIT_rLEE0onDdieJF_4meHQ5gpLs,4
1982,Отдел вневедомственной охраны по городу Апатиты,https://vk.com/public218420875?trackcode=07ff7e130lUVWzrpyiyXYUHdNbzoyRL3Q49IRY5GmXPg1wCucQ4,4
1983,Омбудсмен в сфере туризма Вологодской области,https://vk.com/ombudsmantourism35?trackcode=31cd186bRFgLF4-YLZjrl7qX455g7xfJ7fGI4i17WH-arY5T0ww,4
1984,Абхазия Экскурсии | Туры | Конные прогулки,https://vk.com/amshinabkhazia?trackcode=bf707f51LZ96d_Ihol2melOKnYDxxCRcBCB71bpvti0evouB9Vo,4
1985,"Журнал ""Вестник геополитики"".",https://vk.com/public74123471?trackcode=99e6743a_XjFdHvztEz26BAV5WsG7mvbzUdNUW9HSB5gLiqEdx4,4
1986,Дороги Сахалинской области,https://vk.com/bkadsahalin?trackcode=6e612648RXpkc2hITi8L4L5Hy5NH13qFI3WVFSnq1iVrXpfs5xc,4
1987,Дмитровское отделение МОО ВООПИиК,https://vk.com/dmitrov.voopiik?trackcode=0f865339UTvPU7rEWUeQd2gIIgGgpgSv9qnqIx44Vjs13cGooTM,4
1988,Грязовецкое местное отделение партии ЛДПР,https://vk.com/club187684858?trackcode=fc2e67c0d_CGQZM7fu5qH0_Bg6z1ZdQl-Nolyn3FLw7HSNlKz2s,4
1989,Дороги Приморского края,https://vk.com/bkadprimorkrai?trackcode=aaab18d4bfCMUSze7KLS8OtJ41KWwr-d-AkurnIJ3nli_29fBh0,4
1990,Дурак онлайн стикеры продажа/скупка (подарки),https://vk.com/dyrakpodarki?trackcode=435a185dtf3-grcaBdwAu_0vETQC5p-tIjsgToTxWdMBRff12T8,4
1991,"Первый на Южном Урале ""ФЕСТИВАЛЬ ГАМАКОВ""",https://vk.com/gamak2023?trackcode=e3223f96qo_tzgdEnvfYjLRv9TVSYY0ovyN35CDFjoselzWP5WU,4
1992,Қазақстанның ақпараттық қауіпсіздігі.,https://vk.com/public182550956?trackcode=27e93d2aOHA_NBlS2HHu7EBLRZwKWR8sAocOjy9gyIrEnbXzmpI,4
1993,МО ДОСААФ России Белгородского района,https://vk.com/modosaafbelrn?trackcode=c51501afIZB6pYWJQPMySPa2Hmi80BNgiDWiEe_QT8otRk4r1xs,4
1994,Национальная Безопасность 20175,https://vk.com/wowetochtonacbez?trackcode=66b1efe7RZPyG4CSXN5Lmus946HDDKFWigxKlKrvOYuKuSZe3yc,4
1995,Добровольцы и национальная безопасность,https://vk.com/zarussian?trackcode=cf77c3a15iavO1gFPEmn4NnDTguVR4emXxfCc0IsQx6IafK6UvU,4
1996,"Центр ""Точка роста"" МБОУ ""Бабушкинская СШ""",https://vk.com/tochkarostababushkinoschool?trackcode=b8c919182PcVcaGemqpIL7By9PPr4-LlBCn-TY1pJnVXOYhI38s,4
1997,"АНО ЦСГО ""Содружество""",https://vk.com/csgosodrujestvo?trackcode=e5d78161caIDMGIANLACaqDES4bZulQUtf5IHivI7JYswZQ1tiI,4
1998,Первая помощь | Курсы в Москве и Краснодаре,https://vk.com/firstaid_krd?trackcode=e52c4edfPSxN-kOMWWMclbdW_I9PhtkwugqE61zVqbGuMmvtr18,4
1999,Точка роста Роженцовская СШ,https://vk.com/tochka_rosta_r?trackcode=cd3bab9btj0ux6voZoTgx7jOwEqwvC9uzgOj5avlJdluw2Zs8YE,4
2000,Екатерина Мизулина,https://vk.com/ekmizulina?trackcode=2f4ec0d2aNbWhc3Nq-xs4uPzhpKtkMLQZce2UdBrPbc71eEwySY,4
2001,Национальная безопасность БГУ | ИГПНБ,https://vk.com/igpnb_bgu?trackcode=e15e5065VDLPRK2NrVzkcX7IHWR0gOfrQ1W5e94u9oYFX0ullOg,4
2002,Национальная Безопасность!,https://vk.com/nationalbez?trackcode=68f7c326ed52yXQrN27PrcsHAtEMn1GM9Godc_VnyGKHtZl0_TU,4
2003,Национальная безопасность России МГИМО МИД РФ,https://vk.com/mnizmgimo?trackcode=04b8634dHJKu8S8VJCtG6qkARudh4fSfyW1UCFKDMWpNSGY2-g8,4
2004,Национальная безопасность в России,https://vk.com/club157287062?trackcode=c9467013FS-1skMXtH9dxSv8c0dTaq1SMLaJwSKM2tA16Kcep9E,4
2005,"АНО ИАЦ ""Национальная безопасность и наука""",https://vk.com/bezopasnostandnayka?trackcode=7e1cb526-woLUlWPxX9qTyVt6XDVNQHN4upHZ6SSBQlvQfMXNbk,4
2006,4 курс _ ДО_2019_Национальная безопасность,https://vk.com/club193086479?trackcode=17d3e55diAWlAjh9zm3hqVhyJ1m2dQP-S716ZJ1MgU8j18Vj2TA,4
2007,Национальная ассоциация телохранителей России,https://vk.com/hqnastrussia?trackcode=3b815d9fq3syaIiOu5I29kSVRDqq-ulYKCJ9Ddy1-frHjpkgWds,4
2008,КУВО ГО защита населения и пожарная безопасность,https://vk.com/public217116541?trackcode=1335d6d1kDhT_jlWtQ--9jFnhlVKZb_mNzCH-sKP1Te9oG6BANs,4
2009,1 курс _ ДО_ Национальная безопасность 2022,https://vk.com/club215648564?trackcode=e04ded08F9tapDTivLuWh_OILQIld1n-CBn9OCFWS8BntkeO6xc,4
2010,Агент национальной безопасности,https://vk.com/agent_nikolaev001?trackcode=4644bfb3PgNHKiq011m4R6L71YbEwCcCxB1Itj6HclR3ezFoup8,4
2011,"""Агент национальной безопасности""",https://vk.com/club9667036?trackcode=41f7432b0b9qbTbbfu59NYWneYRzI_0AeE5rUk4yiBh9pAqn4-c,4
2012,Национальная ассоциация зимнего содержания дорог,https://vk.com/roszimdor?trackcode=3306d215-67cFq-v-Ob8jKvGzv2pky8-0SHgYj817MWE_3Z6-r8,4
